order_id;user_id;order_number;order_dow;order_hour_of_day;days_since_prior_order
2413750;102865;12;2;21;12.0
1544397;154281;45;2;17;8.0
257615;52613;2;6;15;25.0
1265744;63894;19;0;20;2.0
1258378;89022;2;0;12;30.0
1226377;141857;4;5;15;7.0
2509722;121188;2;0;15;20.0
1518769;204215;16;1;8;10.0
1653140;128958;14;6;15;17.0
3152228;159227;15;4;10;14.0
1791658;177881;17;2;16;20.0
1243678;181675;18;3;16;7.0
2118509;97144;10;6;18;30.0
566861;16645;21;2;9;8.0
1674404;37217;16;2;16;21.0
133764;8737;31;6;16;2.0
2918232;98324;6;3;14;30.0
245096;47416;16;5;10;3.0
296432;70985;4;0;15;12.0
1509632;130757;10;6;14;27.0
221527;185301;25;5;12;3.0
3023487;53951;1;4;18;
95893;22126;18;4;15;7.0
686261;123498;42;1;22;8.0
2161466;76158;16;1;11;4.0
9135;27785;6;3;9;30.0
1398397;91270;63;5;16;7.0
557450;24773;11;5;13;30.0
3162698;43445;16;2;17;1.0
1187638;47797;1;6;13;
2898360;117495;8;6;15;6.0
1506917;184002;10;5;11;10.0
2324388;64512;51;0;14;3.0
719615;68817;48;0;21;10.0
2064249;78555;3;3;9;26.0
1878622;93600;6;0;14;25.0
2421255;102233;5;0;17;8.0
378871;64418;6;0;0;20.0
2323369;147176;3;2;22;0.0
570684;56106;39;5;11;14.0
2828927;91387;3;6;7;24.0
626218;26185;31;1;18;11.0
2551359;44751;8;0;16;30.0
3369047;159608;12;6;13;30.0
2367242;4613;6;6;14;26.0
3053385;179598;23;2;18;8.0
519155;23156;4;1;17;30.0
1361437;130445;50;1;12;3.0
1568117;74149;7;1;17;7.0
518724;153925;10;2;12;13.0
3277743;44563;10;3;13;7.0
1321074;54360;9;1;17;6.0
865353;151224;11;3;8;3.0
620884;77003;28;2;15;6.0
110123;76594;44;1;9;3.0
2850866;56359;30;1;15;11.0
3317500;154252;3;2;14;30.0
685435;60297;20;2;12;2.0
730190;67886;1;5;11;
960347;65003;16;4;11;5.0
2496023;78151;14;1;20;10.0
1783325;139324;4;6;7;30.0
1182155;12179;8;6;0;10.0
1810169;36714;23;0;7;1.0
1852677;195324;28;2;14;6.0
1343462;139660;44;3;10;0.0
2590470;108794;18;2;18;5.0
1588114;44754;4;1;11;30.0
2651050;33450;17;6;21;22.0
1857276;116289;8;4;17;2.0
404715;93257;2;3;17;3.0
2945623;98443;7;3;7;6.0
3093365;187930;50;3;8;10.0
651874;184834;13;2;15;13.0
778533;122142;5;2;10;6.0
120155;171731;33;5;13;4.0
818739;188974;17;3;20;5.0
410586;181182;4;6;18;9.0
56516;184496;9;0;0;4.0
3145603;83161;39;0;14;0.0
1427832;119686;10;2;9;27.0
2420552;86571;4;1;1;14.0
1148476;147900;33;1;9;7.0
478982;169746;5;3;19;3.0
389555;97372;16;2;14;4.0
1427601;180846;2;6;19;3.0
2034515;37775;32;0;10;8.0
1926947;188589;9;4;11;20.0
3411322;54537;28;0;14;7.0
1422058;62089;36;6;11;5.0
1104965;203423;4;6;12;10.0
2865320;118688;11;0;18;12.0
1528344;94990;29;6;8;12.0
716375;156955;5;3;16;10.0
927533;181067;7;1;8;9.0
17734;185999;3;0;10;23.0
2442524;136269;2;0;9;30.0
2963489;166591;4;4;2;9.0
1433918;119187;2;3;13;25.0
1870555;143621;29;2;11;8.0
517227;202865;9;5;15;14.0
2557145;185012;13;5;16;10.0
2315688;21468;9;5;14;14.0
1719245;25995;10;1;12;29.0
1714663;68306;7;1;10;6.0
1275605;141405;1;2;12;
3377728;99826;18;3;18;21.0
2642448;86481;19;4;11;6.0
2139748;118625;20;5;10;7.0
2635655;159601;4;1;17;16.0
3192214;194337;1;6;16;
684625;81413;34;4;11;0.0
1945490;113798;24;1;14;30.0
143345;202383;24;0;12;2.0
2875157;81312;4;4;23;30.0
157487;139360;2;1;9;10.0
2578452;164275;8;3;9;30.0
372564;182364;23;2;9;1.0
1195413;33646;1;1;11;
459960;100486;43;1;15;8.0
741612;205676;21;0;9;30.0
2354325;116343;5;1;15;6.0
1997752;62238;14;6;15;13.0
1852384;158866;18;1;13;15.0
1727890;94665;16;6;10;20.0
428417;30180;10;3;9;11.0
2102559;55174;23;5;10;2.0
3096220;60132;2;0;18;6.0
3383537;55853;5;0;10;16.0
1734002;150545;3;2;13;3.0
2666434;190548;7;4;16;11.0
2132728;157525;5;2;12;6.0
1596871;172640;1;3;20;
2807098;2564;4;6;10;30.0
459289;201460;26;4;13;23.0
545775;44200;29;5;12;4.0
2012068;162037;5;1;12;13.0
1186476;133913;1;5;13;
1617510;196765;1;1;13;
1690594;204134;23;2;6;5.0
2405740;144938;27;0;7;6.0
1657722;102784;33;1;9;4.0
213808;11128;8;3;10;30.0
544596;124949;2;6;18;9.0
227462;87808;6;1;20;30.0
2229212;16384;3;1;18;10.0
2272809;68788;3;1;14;30.0
1266172;65948;10;3;21;2.0
1082698;139104;27;6;22;13.0
2604238;169673;44;0;13;8.0
319646;71783;3;3;19;13.0
1534328;47497;48;4;20;2.0
1730510;19020;5;0;9;6.0
3144902;180958;7;2;16;6.0
2475844;139762;47;4;10;17.0
221806;64582;3;0;14;30.0
2434256;4541;14;1;17;4.0
1263667;153822;7;2;0;30.0
1344003;172431;9;6;10;5.0
3419502;78461;11;2;17;7.0
2718891;204446;52;5;19;4.0
1876217;41894;10;0;7;4.0
328651;20534;14;1;23;12.0
3408911;141850;3;1;13;30.0
2410874;95734;55;4;11;4.0
1356387;32285;26;3;9;12.0
1960407;127130;10;6;18;17.0
41981;192394;8;1;9;7.0
2658302;13462;22;2;9;7.0
1387545;35416;29;2;12;2.0
1496074;18044;12;4;6;30.0
11655;55930;1;0;9;
3229425;126865;7;3;8;30.0
820817;133664;8;1;11;27.0
2166554;43394;10;1;17;30.0
1190903;40261;29;6;11;5.0
550554;21892;43;4;8;2.0
2777053;77192;3;5;16;15.0
1474960;203763;11;4;20;10.0
807048;21340;29;0;13;7.0
1944058;77374;53;3;14;2.0
572082;2237;21;6;9;13.0
1750775;21788;23;4;7;3.0
2308372;28651;4;6;13;0.0
2437368;138772;70;5;19;5.0
2692415;58599;19;0;13;30.0
2219510;88466;32;5;13;7.0
139144;9790;4;0;14;30.0
2853813;98687;14;3;17;6.0
1314821;5806;9;5;18;19.0
681644;30403;2;3;14;14.0
2754879;24377;8;5;9;4.0
1486503;176205;6;5;8;11.0
2865750;45384;1;1;12;
538602;202605;2;6;13;2.0
2919544;73545;54;5;13;2.0
2390689;44948;14;0;9;3.0
2202063;197367;17;6;15;7.0
551802;98514;49;0;10;1.0
1425706;72097;32;1;12;3.0
1102491;12982;9;6;7;6.0
1921813;5500;17;1;9;14.0
3084164;184019;4;2;12;16.0
698198;140772;22;2;15;27.0
1928865;141486;23;4;12;23.0
2533898;195147;33;3;8;5.0
2028619;159796;10;1;7;5.0
1417201;105680;2;0;18;23.0
1455167;85575;9;1;9;3.0
2596525;186330;3;2;12;29.0
1637679;35770;9;2;14;7.0
1358566;179096;19;0;7;5.0
2256212;129627;4;2;10;30.0
1798939;1018;77;0;16;1.0
2363543;24921;7;6;13;8.0
798160;103835;94;0;14;3.0
1554777;20306;63;2;16;2.0
799724;170263;18;0;11;1.0
1031593;108539;19;2;9;4.0
322416;74089;7;5;8;11.0
1318460;153487;7;4;8;10.0
1029785;56251;59;4;19;4.0
2688836;66235;22;6;22;3.0
2890435;18370;27;2;14;14.0
1904099;40627;44;0;14;3.0
2759287;150521;15;3;10;10.0
1201358;167370;3;3;11;24.0
2877692;21064;2;3;3;7.0
2313731;168231;4;3;12;4.0
1273731;87204;6;0;15;10.0
2693942;201513;7;2;11;13.0
733568;89053;9;0;17;23.0
588935;147203;31;2;17;2.0
1913626;70454;4;0;18;11.0
3096188;193014;54;5;10;1.0
1662253;193230;1;6;17;
601538;145266;3;0;8;30.0
2809027;170395;25;6;20;6.0
634771;191697;19;0;16;10.0
3199395;154110;6;5;12;12.0
2062062;50029;5;6;19;14.0
2259461;49572;8;5;12;12.0
986167;151652;50;0;15;3.0
1770088;59031;30;5;17;4.0
3211788;162478;19;5;15;5.0
462058;170434;2;0;20;19.0
1048665;21346;25;0;11;6.0
787595;131411;8;4;14;8.0
272605;21187;17;6;8;8.0
1568279;119270;3;1;11;3.0
1439771;119424;8;1;10;6.0
154794;54853;4;1;16;14.0
35177;10244;28;4;11;9.0
2740367;154547;15;5;16;1.0
3243365;133609;11;0;18;13.0
3262764;194214;3;1;12;30.0
1041293;17163;32;4;13;4.0
68896;126001;5;4;17;16.0
2596392;63131;5;6;0;25.0
2946699;17685;24;1;12;0.0
2719656;47588;11;0;17;7.0
1414121;139038;97;4;8;1.0
3339866;50442;89;1;17;0.0
3278330;83996;12;6;9;30.0
1296445;166353;2;1;16;20.0
2629561;25541;6;0;8;15.0
2150781;16254;27;2;11;5.0
3247228;75852;5;4;16;9.0
1886294;100518;36;0;14;7.0
2602043;116477;11;6;14;7.0
226249;157226;8;0;12;10.0
1298216;61695;9;0;16;14.0
2087976;62017;41;1;13;4.0
1215093;122051;25;4;16;6.0
2970312;127038;17;3;16;7.0
981163;204326;31;2;14;14.0
968285;179485;7;0;9;7.0
340153;65166;49;1;5;4.0
1445333;80808;9;4;10;25.0
1586178;170045;7;2;9;25.0
1990934;42627;5;5;18;10.0
1010684;8065;9;1;11;22.0
2895842;171544;57;6;16;3.0
2910583;108280;27;6;0;8.0
1845374;181172;19;0;13;8.0
2975380;89406;11;2;14;4.0
1768471;92166;9;0;18;3.0
2330794;83218;4;0;19;30.0
1705067;175654;8;0;9;7.0
2371107;115523;5;0;20;7.0
571520;126658;10;6;18;9.0
2072542;2183;15;6;18;6.0
1748381;101164;43;5;14;13.0
1985515;69734;5;5;16;7.0
2358968;138432;44;3;12;5.0
1098882;205738;7;0;16;3.0
3403609;43324;5;0;17;17.0
2436685;200416;92;6;22;1.0
1376234;108513;7;4;18;22.0
2181962;125761;24;1;9;15.0
886931;171065;24;3;17;7.0
3392166;161333;13;2;10;1.0
2174734;179972;2;6;17;7.0
2147353;24847;7;4;8;1.0
1751396;205048;3;3;20;30.0
599537;14981;18;4;8;6.0
2089891;173082;1;0;11;
3155422;176339;27;2;13;9.0
1069191;144335;50;1;11;6.0
33248;163473;1;6;9;
358268;68761;12;3;18;8.0
2852002;68264;1;4;0;
1727748;65699;1;0;12;
2132062;101728;4;2;11;20.0
3343415;14006;11;6;23;14.0
2265749;11007;6;0;13;26.0
1536040;169760;6;5;7;7.0
2126060;130915;39;3;21;1.0
155645;178736;45;0;11;5.0
2092710;76149;21;4;8;30.0
3084346;90357;2;6;11;7.0
2937458;82028;5;0;18;20.0
1968746;26081;18;5;16;24.0
1679246;169990;29;3;15;6.0
3119668;111774;44;2;11;1.0
1286223;182591;23;3;18;3.0
2194680;194421;25;3;20;2.0
2511028;177831;13;0;19;11.0
649732;31770;40;2;9;8.0
1232162;63991;7;3;18;6.0
2321235;164685;12;3;14;23.0
2156405;66988;13;0;16;15.0
1701344;63609;16;0;9;1.0
1471822;81140;25;5;7;1.0
1074332;55079;25;1;14;7.0
2396914;91147;3;3;7;11.0
2307071;183286;5;6;15;14.0
1266110;157081;3;6;20;8.0
2805966;141248;2;5;9;7.0
67483;202203;22;0;16;2.0
60358;135707;3;1;14;12.0
1371149;200963;3;6;18;13.0
2125460;114994;17;1;11;6.0
2124182;157983;5;0;21;7.0
78345;8346;10;1;15;26.0
2219055;193233;7;0;13;29.0
66537;72423;11;3;20;30.0
2864522;96404;6;4;18;7.0
2082582;59834;3;2;9;14.0
2441489;85602;4;1;15;2.0
2838625;105973;18;3;8;6.0
405877;4427;17;3;16;13.0
569231;174267;4;4;14;0.0
1039471;35680;1;6;10;
177518;202389;2;6;14;15.0
2037641;54101;33;6;7;5.0
2127796;93779;9;2;21;6.0
1606355;198264;20;1;15;4.0
3075929;20924;5;5;13;7.0
1560084;29556;7;0;12;5.0
753423;176469;76;2;20;2.0
3362805;13276;19;1;9;23.0
2917675;61266;25;3;18;7.0
2236416;189733;9;0;14;6.0
1902316;104600;8;3;12;8.0
2901401;42147;7;3;9;0.0
491451;31321;12;0;15;14.0
1687353;78243;12;5;16;7.0
1218011;175432;32;0;11;8.0
1616540;136770;3;6;14;3.0
2910270;180594;11;3;7;30.0
980658;12800;3;3;14;3.0
1599931;34329;1;0;13;
3024991;196664;72;6;11;4.0
1087880;191076;6;5;16;7.0
3311967;60717;5;5;11;7.0
2371190;147516;20;5;7;4.0
282741;151687;13;1;12;10.0
2608346;20809;15;1;15;5.0
3211146;27993;37;1;10;11.0
1138793;61289;7;6;14;30.0
2437786;199998;15;1;9;11.0
2002542;17212;4;0;16;3.0
774828;99127;8;0;14;5.0
1271583;127325;9;3;12;7.0
665624;141718;12;1;21;10.0
1593631;125234;1;1;7;
404197;33402;39;0;8;15.0
792212;153692;3;2;11;3.0
3080951;7554;17;1;8;24.0
1172216;49602;35;0;8;5.0
95078;192479;28;1;23;9.0
1828203;73103;28;2;16;5.0
1066243;6951;2;6;16;30.0
198512;53212;10;2;15;17.0
521137;179626;17;5;18;6.0
3152470;149747;37;1;13;3.0
1012859;5621;5;2;10;30.0
2493735;118659;7;0;17;12.0
2223088;122476;59;3;15;3.0
3355605;56842;7;6;11;20.0
170804;2832;4;3;19;6.0
1042859;66034;12;4;16;7.0
612544;182621;3;0;17;30.0
2818655;53622;19;6;16;7.0
2287091;59333;12;5;12;3.0
2441058;71877;16;6;15;6.0
3009852;53585;5;5;16;8.0
111789;109590;1;3;8;
500499;58481;6;2;18;30.0
2367843;126302;5;6;9;21.0
2424369;165090;12;1;15;6.0
1286754;48978;5;1;14;0.0
845552;17384;38;3;17;4.0
1083033;6524;17;2;6;22.0
300987;146480;14;1;15;30.0
769203;186650;21;2;11;0.0
3370789;187244;67;0;23;6.0
3204344;69078;3;2;12;3.0
2602209;190716;41;1;9;8.0
2998188;73676;4;5;7;1.0
1200908;186796;2;1;12;7.0
1199724;52368;6;4;22;30.0
1468601;18674;11;3;9;16.0
2768681;152298;8;6;10;7.0
871759;70463;11;6;14;26.0
1927983;175728;13;3;7;5.0
1454332;76268;16;3;9;30.0
2680309;136233;14;5;13;6.0
303895;21032;1;3;14;
2557541;29271;15;0;19;14.0
2793278;4612;13;5;19;14.0
2817281;85952;35;3;13;7.0
2403884;76076;5;0;11;13.0
2842649;12118;21;4;7;16.0
2517620;204416;43;3;16;2.0
2757208;56909;15;0;10;22.0
2796930;24077;17;3;16;17.0
3024154;109298;7;4;23;30.0
1702573;201355;5;3;20;30.0
1118622;130594;3;1;10;7.0
897226;104217;3;5;7;16.0
3044377;149569;8;6;21;28.0
172683;160743;45;0;9;6.0
2691206;14974;5;3;15;4.0
1606440;118441;5;2;15;7.0
1257727;79577;25;3;18;3.0
342211;181795;1;1;9;
2599642;141732;10;1;17;30.0
734785;110694;48;1;15;8.0
1954564;79654;2;5;11;22.0
1089278;197860;19;1;15;17.0
2904770;86539;8;5;16;15.0
2213388;147058;25;3;14;10.0
1433841;167565;1;0;7;
1985777;82569;14;3;11;30.0
659035;13554;29;2;15;7.0
3015286;192060;4;6;13;0.0
3310606;11839;11;4;4;8.0
487911;125292;34;3;10;4.0
338500;28926;10;6;15;27.0
3409385;47172;20;1;8;8.0
1774452;124893;3;3;7;8.0
1316739;142180;3;2;16;5.0
597230;145481;63;5;14;1.0
2001593;135317;2;1;11;30.0
1601352;7572;34;0;18;5.0
637152;8974;23;1;19;29.0
3181078;133413;1;1;10;
103839;159303;11;0;14;6.0
2092312;67023;32;3;9;3.0
2414709;36666;100;5;11;1.0
248768;97028;3;0;14;8.0
476420;118702;8;4;10;10.0
2030841;60262;23;2;14;12.0
2399678;65929;1;2;16;
594851;74884;73;3;9;1.0
261061;148644;41;0;15;5.0
1371708;176624;42;1;9;5.0
1050732;190137;22;2;8;12.0
2625119;15412;13;6;7;9.0
3375052;36490;1;2;12;
3351834;107830;11;6;2;11.0
684703;66538;3;6;10;14.0
3048961;123824;16;5;16;18.0
2980976;57013;36;2;13;0.0
2431037;35324;23;1;9;5.0
3351101;67485;16;4;16;7.0
1479629;74711;19;3;12;14.0
423395;32817;3;1;16;19.0
1817583;25069;1;1;11;
1021794;81339;34;1;12;7.0
1052118;149989;3;2;10;10.0
1970758;64258;14;6;9;5.0
399528;166543;20;4;11;3.0
2258412;27065;7;4;13;10.0
143678;104134;5;6;14;30.0
3015805;91039;4;2;10;26.0
2821019;84476;5;2;18;30.0
1755084;181172;22;0;9;7.0
133188;31821;2;6;10;12.0
2933544;169639;12;5;19;1.0
2223504;184750;1;6;17;
2059807;29153;3;2;7;30.0
1638847;132223;4;3;13;24.0
587998;28567;39;3;15;9.0
886311;84390;4;0;14;5.0
1431525;116595;20;5;15;12.0
1918868;93360;12;0;6;11.0
2242522;165923;16;0;8;8.0
966918;117848;8;4;17;12.0
2124500;25864;23;1;17;3.0
1378778;110844;2;3;13;2.0
2448977;195016;17;5;10;24.0
2333577;58282;50;3;12;7.0
3027823;175549;51;3;10;1.0
2269483;115381;4;1;14;18.0
3196024;51063;30;1;13;0.0
2238815;52228;2;4;19;3.0
2558380;195326;6;1;9;6.0
1689182;128143;18;6;14;3.0
2030831;96823;9;0;11;16.0
1839572;201282;18;1;2;18.0
1545417;68068;3;0;10;11.0
664230;155755;3;5;21;30.0
1433438;152899;19;0;22;9.0
2517676;153770;18;0;15;30.0
858085;49379;15;1;18;22.0
1811286;35923;6;4;12;13.0
2923971;108143;5;1;11;13.0
2751542;109118;12;5;10;6.0
182436;74324;33;3;9;6.0
2172127;155513;53;2;20;5.0
3258255;138219;52;2;16;3.0
1005785;35538;10;1;18;12.0
3180573;120475;26;0;12;6.0
2158521;54719;20;4;21;6.0
2196175;59215;9;0;13;5.0
2360758;30371;7;0;14;1.0
1291798;25871;26;2;15;5.0
1648103;444;3;5;18;7.0
2068211;37921;1;2;11;
2696720;186357;2;1;8;20.0
76986;49689;16;2;15;3.0
1874110;188769;30;3;17;6.0
202250;8009;11;5;17;30.0
174934;127920;20;2;10;3.0
1802960;30949;8;5;11;6.0
977237;63871;7;2;12;9.0
2164775;168346;9;0;15;6.0
83545;150982;1;2;13;
1671303;96189;8;2;13;30.0
1052499;172679;14;1;12;5.0
1209616;100635;26;0;10;7.0
3240163;99641;1;3;10;
1843700;19892;5;5;9;2.0
405164;104676;36;1;12;7.0
316195;166881;6;6;13;9.0
2622833;133979;34;0;17;1.0
1720336;68743;27;5;17;4.0
2482471;113765;19;5;10;2.0
2178570;39595;6;1;22;0.0
1682089;93174;5;1;1;6.0
1641383;129623;1;0;10;
2586220;105152;42;4;16;4.0
2422874;56339;18;6;21;4.0
2209382;71847;14;5;12;30.0
146758;142645;14;0;16;30.0
529763;27170;61;3;18;0.0
2384971;167294;12;4;9;30.0
1908778;165189;21;1;12;22.0
139059;87307;10;6;9;15.0
1357014;187618;15;1;14;15.0
3151302;31633;44;6;15;5.0
1634382;138454;5;0;13;14.0
638499;197889;27;0;23;0.0
1999710;194556;4;6;8;13.0
1915949;84670;4;4;11;7.0
1453158;36133;9;0;12;5.0
1014945;141893;3;4;8;5.0
2729304;84549;38;1;9;6.0
1731292;75203;3;1;10;7.0
9166;170634;1;1;16;
586858;91472;5;0;9;7.0
966409;61352;3;6;14;30.0
1974947;3960;90;2;17;1.0
1464710;74770;16;4;17;14.0
1294806;73489;6;2;16;30.0
2488784;57281;22;2;19;5.0
846137;113013;19;5;11;30.0
1094616;104770;1;2;17;
1545757;196280;9;2;8;9.0
2708459;138608;11;1;2;30.0
2539940;18841;11;6;12;4.0
270997;167875;37;1;22;4.0
1861254;176679;6;5;13;2.0
1132982;118818;1;0;11;
1124061;194625;7;3;18;30.0
2874231;55777;9;2;9;15.0
474459;140496;25;3;8;3.0
1777541;100089;2;2;17;17.0
33881;132986;7;1;16;30.0
975944;8255;4;0;16;4.0
2255063;20472;3;3;22;8.0
2025980;662;9;2;12;7.0
2685468;179846;34;6;7;5.0
2778154;131567;20;3;22;8.0
1016272;68610;89;0;15;1.0
2522665;104835;8;4;17;10.0
2673226;137916;29;4;11;9.0
2670691;180887;9;0;20;30.0
2667693;4284;81;0;1;2.0
1937239;16931;4;2;12;4.0
2701514;96441;37;1;11;10.0
1478903;132976;20;1;11;7.0
2544699;46275;11;1;15;11.0
272999;197390;5;1;19;20.0
1060544;134409;43;3;7;4.0
3169681;110442;12;1;10;5.0
1782367;162637;34;1;16;5.0
2021696;15287;3;2;17;0.0
881886;138674;9;0;14;10.0
2836265;194655;14;0;0;10.0
1771626;105887;3;0;14;13.0
2237008;205752;17;3;16;2.0
2527518;168792;1;5;10;
2221315;152121;9;6;8;27.0
212834;158496;17;4;14;30.0
2320083;131192;7;1;10;15.0
2313651;125985;19;3;8;14.0
1393108;138647;8;2;14;12.0
2143008;197851;2;5;13;23.0
1707080;163644;15;1;18;2.0
3407116;125788;8;5;23;30.0
257440;91283;35;3;18;3.0
2195944;73529;25;5;21;6.0
2780438;57267;1;1;10;
2815351;182558;69;1;13;4.0
2415374;20207;11;1;22;30.0
318538;103810;18;2;19;15.0
2210610;16265;56;1;21;4.0
2892105;50805;16;4;14;13.0
1016808;155926;27;5;10;10.0
2335848;184064;13;0;11;2.0
3080799;126077;18;6;9;13.0
3173373;138016;1;6;10;
1374383;91032;30;6;17;10.0
2308613;54132;7;6;11;30.0
2299829;152363;6;2;8;8.0
3104472;179265;4;0;23;6.0
3137436;172696;8;1;12;5.0
3407995;24373;21;1;21;11.0
2808189;202857;5;0;18;24.0
856246;54738;5;2;17;30.0
831976;46251;34;5;16;30.0
1532226;162181;17;1;17;9.0
2870584;142866;11;0;23;7.0
2650438;58701;18;1;15;12.0
2381044;179626;16;6;19;8.0
481965;199005;13;5;17;7.0
752672;110525;5;5;15;7.0
3203319;167366;27;1;21;4.0
1485702;55156;27;1;10;5.0
1002332;52196;27;5;15;7.0
3367542;40306;1;0;18;
160090;133219;1;0;22;
2836800;37431;19;5;12;19.0
3123339;103306;4;1;20;7.0
1716215;126573;1;2;15;
584726;167327;1;2;17;
812553;1004;25;6;18;5.0
805419;206043;6;6;17;11.0
2837812;38288;4;4;14;20.0
3386986;75842;33;2;14;6.0
809650;151219;4;2;12;2.0
2103418;158102;49;1;7;3.0
1220809;86865;6;6;12;16.0
389532;40262;6;6;23;30.0
1927575;160867;6;3;16;5.0
3142107;165667;31;3;16;1.0
293903;150965;17;4;10;6.0
3209490;12670;4;5;12;3.0
1799624;140207;24;2;7;8.0
2240258;183478;11;5;9;11.0
671636;171736;26;3;12;22.0
3070880;157108;28;2;11;5.0
169465;196498;8;2;17;2.0
2234242;122743;18;4;11;2.0
757341;143740;1;6;11;
1708890;49501;27;0;7;7.0
3117308;183956;16;0;16;14.0
3306269;179416;3;4;13;9.0
202123;77697;18;1;11;10.0
1281242;138687;5;6;9;11.0
724171;70681;13;4;22;3.0
625112;86430;21;2;15;5.0
2578145;64751;1;2;17;
1806427;25837;4;0;8;13.0
842981;52560;28;2;13;14.0
120477;7891;5;0;17;22.0
2767523;68468;14;2;13;19.0
3240617;160617;34;1;18;11.0
2883964;199128;4;4;17;30.0
1321890;66311;36;1;8;16.0
28612;57895;17;5;14;12.0
2159667;3726;18;6;14;27.0
1813892;20082;26;6;13;9.0
2932318;81835;14;5;7;4.0
2453360;32035;7;4;17;8.0
2293754;43821;6;2;13;30.0
3377843;154419;1;5;17;
678250;103755;40;6;21;6.0
1512440;99665;16;0;18;3.0
2373140;111381;1;2;21;
1520873;100821;25;6;13;2.0
2190179;176999;4;3;17;23.0
3060256;5465;3;1;18;30.0
907046;117731;2;3;6;23.0
3011496;48101;2;6;14;24.0
1747152;146525;1;5;17;
3023709;171108;12;4;9;21.0
1653700;15112;26;1;7;11.0
2803848;174241;8;4;7;30.0
2428217;40704;16;1;13;7.0
1268382;178955;1;6;16;
2477220;136152;82;2;18;0.0
500566;165708;19;5;15;5.0
3012902;116455;1;3;9;
1204757;35662;78;2;11;1.0
91459;162862;20;4;14;29.0
969662;103644;35;5;13;11.0
3143307;139558;76;1;10;3.0
191675;146699;3;1;10;13.0
3367103;33477;29;6;9;4.0
1335217;177414;20;4;16;27.0
849840;178894;35;0;21;8.0
3269700;92052;100;2;17;0.0
1054368;90729;7;1;22;10.0
650431;33277;3;1;18;30.0
1224439;64416;3;5;15;6.0
3115371;50556;24;3;19;6.0
1900767;193451;13;6;7;6.0
3364977;53541;4;1;10;5.0
152249;169255;3;3;17;2.0
1366961;146243;25;2;10;14.0
165649;185665;9;0;16;6.0
806131;130271;13;4;15;1.0
504491;108317;6;6;18;30.0
1597551;182039;5;0;7;15.0
2174587;58953;2;4;18;11.0
2526533;11165;31;0;11;1.0
2907533;184291;11;4;13;30.0
1217410;86273;5;1;12;19.0
1848784;17886;15;1;19;4.0
981720;26949;23;5;19;30.0
673705;91880;39;2;12;8.0
2310883;139000;4;0;10;2.0
2514152;103956;5;2;16;2.0
2707467;144800;15;2;16;6.0
2597727;190171;2;2;14;7.0
2245653;122154;2;1;8;15.0
2122416;113338;24;3;12;8.0
3039821;28771;3;0;1;28.0
3234734;166449;23;6;15;3.0
127010;149269;67;4;18;5.0
2154937;7207;4;3;22;3.0
2550827;108128;31;2;15;5.0
2117319;184704;17;1;22;7.0
3210121;120512;11;2;15;9.0
2243123;80123;4;1;13;30.0
2151808;59107;41;2;19;4.0
1900897;141028;26;2;10;6.0
911249;180861;5;0;10;8.0
1592583;167895;23;4;16;5.0
3360091;173714;13;1;6;5.0
2482139;37839;8;2;16;14.0
1048879;203398;4;2;17;13.0
3199370;182414;12;2;9;11.0
700049;196247;3;4;22;24.0
515095;198924;9;4;16;21.0
3124428;65287;38;1;18;0.0
2385695;70118;4;5;10;4.0
1985351;18464;23;6;15;1.0
1612253;36052;17;3;13;5.0
2950104;97696;12;0;5;6.0
680763;70554;15;4;17;6.0
3166051;76435;4;1;14;30.0
3364540;180181;17;1;19;8.0
2604518;174587;3;4;16;18.0
3138237;16103;73;0;17;10.0
827761;157931;2;6;12;30.0
1701170;146295;9;2;17;7.0
996343;162866;27;4;11;7.0
645241;41065;8;2;22;9.0
2223921;86824;8;3;14;22.0
2670199;158024;10;2;9;7.0
1135668;1176;9;2;16;7.0
289694;197164;7;2;18;3.0
1580461;75591;4;0;17;0.0
2041554;7322;24;3;11;7.0
460260;64304;5;4;12;30.0
509015;65532;26;0;8;3.0
2778126;180642;11;6;19;21.0
1508732;198002;30;2;5;11.0
872323;129211;20;6;8;11.0
798810;12206;4;1;17;5.0
515968;113167;29;3;8;9.0
362688;53360;10;3;13;6.0
482300;117287;30;1;9;24.0
3231750;139379;65;0;12;4.0
3226144;32939;5;5;3;6.0
3404561;77609;58;1;23;4.0
2898826;84478;2;1;11;3.0
482655;10393;20;4;20;4.0
7246;31219;28;2;9;3.0
3286453;15918;9;0;15;30.0
737971;148858;4;0;14;4.0
3314625;118034;45;4;12;8.0
36369;136237;3;3;9;20.0
2102929;149564;6;1;14;19.0
2934313;110773;27;0;9;1.0
873801;203970;4;5;9;30.0
3088879;198383;21;2;8;6.0
62439;68239;14;6;12;1.0
185508;137604;56;0;12;4.0
1231286;113660;81;0;13;4.0
483091;86071;1;0;18;
2565966;58131;10;2;12;27.0
3247667;75434;6;3;7;3.0
1329491;178138;2;1;11;30.0
1853;102974;7;0;14;3.0
2627140;113560;5;1;15;5.0
570853;193336;7;2;17;30.0
2083810;86660;6;3;17;12.0
157778;2387;37;5;10;2.0
2244536;36133;4;5;10;4.0
2619682;192439;1;3;13;
505605;70509;16;2;12;14.0
1998253;132502;5;3;14;15.0
1448492;178697;15;4;16;9.0
3241519;84722;59;5;8;8.0
1926072;62477;6;4;15;3.0
1258044;204802;28;3;13;2.0
